   20000,    -3142,       52,   -30801,     1967,    74.6,     4.0,     76,     21,   -339, -2419,  -1445,   -572, -13.226,   0.905, 912
   21000,    -3279,       69,   -30703,     2065,    48.1,    -2.3,   -142,    -11,   -345,  3429,   5811,  -1999, -13.138,   1.639, 912
   22000,    -3417,       84,   -30605,     2163,   101.8,    12.1,    -33,      0,   -356,  5825,  -7026,   -595, -13.173,   1.394, 912
   23001,    -3557,       88,   -30507,     2261,   106.8,     7.0,    -54,    -15,   -330, -1942,   3108,   -144, -13.415,   0.390, 912
   24001,    -3698,       99,   -30408,     2360,    66.9,    25.9,     24,    -17,   -319,   120,  -1269,  -2567, -13.503,   1.040, 912
   25001,    -3827,      114,   -30310,     2458,   120.9,    20.9,    -35,    -13,   -323,  2924,   3904,   -665, -12.445,   1.448, 912
   26001,    -3952,      130,   -30212,     2556,    77.9,    32.4,    -22,    -16,   -305,  -576,    -88,     20, -11.904,   1.593, 912
   27001,    -4082,      136,   -30113,     2655,    43.3,    24.3,     -1,    -46,   -326,   -76,   2457,   -918, -12.517,   0.523, 912
   28001,    -4205,      147,   -30015,     2753,    73.3,    25.1,    -74,     -8,   -301,  8323,   1393,  -2361, -11.759,   1.061, 912
   29000,    -4323,      157,   -29917,     2851,   127.8,    27.5,     16,     18,   -282, -7800,  -3559,   2678, -11.343,   0.938, 912
   30000,    -4450,      169,   -29818,     2950,    39.9,    33.7,      0,     -1,   -297, -7093,   5950,   -642, -12.202,   1.208, 912
   31000,    -4578,      191,   -29720,     3048,    95.5,    27.9,    -21,    -32,   -269, 12006,     57,    140, -12.256,   2.105, 912
   32001,    -4700,      211,   -29622,     3146,   -14.5,    34.0,     18,    -23,   -265,   110,   1020,  -1877, -11.710,   1.903, 912
   33000,    -4823,      227,   -29523,     3245,    82.1,    22.4,   -152,    -38,   -288,   586,   1597,     32, -11.728,   1.500, 912
   34001,    -4950,      240,   -29425,     3343,    76.5,    43.6,    -37,    -17,   -268,  1912,  -4823,   1235, -12.221,   1.280, 912
   35001,    -5083,      258,   -29327,     3441,    40.6,    25.6,   -111,    -10,   -252, -5210,   3974,   2834, -12.731,   1.684, 912
   36000,    -5188,      269,   -29229,     3539,    20.7,    37.1,    -79,     11,   -205,  3596,  -1280,    -59, -10.090,   1.064, 912
   37001,    -5314,      294,   -29130,     3638,    15.9,    24.0,   -154,     -7,   -198, -6543,    732,   2230, -12.035,   2.383, 912
   38000,    -5433,      317,   -29032,     3736,     1.2,    29.2,    -97,     -3,   -185,  4068,   -812,    782, -11.432,   2.257, 912
   39001,    -5552,      339,   -28934,     3834,    24.7,    16.2,   -161,     26,   -161,  3922,     -4,   2646, -11.412,   2.123, 912
   40000,    -5672,      357,   -28835,     3933,   -64.3,    21.9,    -76,     50,   -163, -7406,   -194,   1903, -11.486,   1.686, 912
   41001,    -5790,      373,   -28737,     4031,    44.8,    13.8,   -183,     38,   -148,  5398,    201,   1202, -11.344,   1.538, 912
   42000,    -5912,      392,   -28639,     4129,    -9.1,    13.9,   -252,     24,   -138,  1678,  -1643,  -1915, -11.701,   1.817, 912
   43001,    -6019,      407,   -28540,     4228,   -80.8,    15.9,   -234,     52,   -160, -2016,    622,   -114, -10.207,   1.433, 912
   44000,    -6131,      416,   -28442,     4326,   -44.3,    18.6,   -286,     55,   -113, -2577,   3886,   2039, -10.753,   0.868, 912
   45001,    -6245,      434,   -28344,     4424,   -85.6,    31.8,   -194,     75,   -106, -7294,  -1389,   -475, -10.981,   1.773, 912
   46001,    -6365,      456,   -28246,     4522,   -12.1,     9.9,   -210,     94,    -74,  8770,   3239,   -113, -11.466,   2.125, 912
   47000,    -6478,      477,   -28147,     4621,   -42.6,    -4.2,   -247,     74,    -71, -1784,  -2709,    536, -10.841,   1.957, 912
   48001,    -6585,      497,   -28049,     4719,   -22.7,     3.0,   -400,     73,    -67, -1673,    310,   -881, -10.226,   1.893, 912
   49000,    -6691,      518,   -27951,     4817,  -114.5,     7.9,   -378,     79,    -65,  2156,  -3715,    402, -10.206,   2.042, 912
   50001,    -6794,      541,   -27852,     4916,   -17.0,     0.0,   -393,     96,    -37, -1406,   3823,   -596,  -9.879,   2.220, 912
   51000,    -6890,      561,   -27754,     5014,   -76.0,     4.3,   -439,     91,    -47,-11517,  -2960,   1237,  -9.192,   1.918, 912
   52001,    -6993,      575,   -27656,     5112,   -81.1,   -11.7,   -353,     80,    -67,  8031,    388,  -1292,  -9.849,   1.379, 912
   53000,    -7103,      598,   -27557,     5211,   -33.7,    -5.8,   -399,     84,    -39,  2191,   5690,  -1822, -10.611,   2.207, 912
   54001,    -7204,      622,   -27459,     5309,   -41.3,   -27.1,   -426,     99,    -29, -1100,  -4059,   -446,  -9.617,   2.225, 912
   55000,    -7304,      644,   -27361,     5407,  -142.0,   -18.3,   -524,    106,    -10,  -462,   2985,    166,  -9.653,   2.147, 912
   56001,    -7405,      660,   -27262,     5506,   -28.8,   -12.8,   -530,    128,     -7, -5728,  -2427,   -163,  -9.673,   1.550, 912
   57001,    -7507,      685,   -27164,     5604,  -148.3,    -6.5,   -385,    140,     -2,   512,     33,    -27,  -9.795,   2.363, 912
   58000,    -7604,      714,   -27066,     5702,   -69.0,   -15.3,   -558,    143,     13,  -180,   4211,  -1056,  -9.229,   2.825, 912
   59001,    -7697,      731,   -26968,     5800,   -67.3,   -36.2,   -481,    148,     17,-13482,  -5788,   -390,  -8.982,   1.582, 912
   60000,    -7788,      753,   -26869,     5899,   -53.6,   -32.6,   -437,    139,     10,  9979,   5403,  -1057,  -8.711,   2.154, 912
   61001,    -7889,      787,   -26771,     5997,   -74.9,   -39.7,   -474,    127,     11, -3754,  -2611,   -771,  -9.690,   3.191, 912
   62000,    -7983,      813,   -26673,     6095,   -54.4,   -37.5,   -627,    125,     13,  9627,   -342,  -1172,  -8.947,   2.560, 912
   63001,    -8074,      840,   -26574,     6194,  -141.3,   -36.1,   -502,    148,     24, -8283,  -5248,   1802,  -8.756,   2.586, 912
   64001,    -8170,      870,   -26476,     6292,   -54.7,   -31.1,   -521,    163,     43, -9635,   6523,   -199,  -9.167,   2.827, 912
   65000,    -8258,      892,   -26378,     6390,   -67.4,   -41.7,   -510,    139,     20, -4191,  -6213,    686,  -8.442,   2.142, 912
   66000,    -8347,      920,   -26279,     6489,  -151.1,   -32.0,   -489,    129,     24, 12985,   3961,  -3502,  -8.598,   2.649, 912
   67001,    -8437,      955,   -26181,     6587,   -53.5,   -46.0,   -462,    141,     35, -1452,    -50,   -220,  -8.635,   3.339, 912
   68001,    -8523,      985,   -26083,     6685,   -94.5,   -39.4,   -459,    148,     32,-10346,    588,    408,  -8.156,   2.942, 912
   69000,    -8620,     1013,   -25985,     6783,   -85.6,   -52.8,   -439,    130,     35, -5859,   -790,   -105,  -9.342,   2.620, 912
   70001,    -8704,     1034,   -25886,     6882,   -61.1,   -38.1,   -408,    131,     11,  6315,  -1003,   -512,  -8.051,   2.052, 912
   71001,    -8789,     1064,   -25788,     6980,  -135.7,   -55.9,   -484,    114,     27,  6305,    146,   -891,  -8.203,   2.867, 912
   72000,    -8874,     1100,   -25690,     7078,   -47.2,   -44.9,   -573,    116,     44, -1264,   1536,  -1875,  -8.092,   3.481, 912
   73000,    -8959,     1124,   -25591,     7177,  -119.5,   -40.0,   -493,    110,     39, -7872,  -7918,     30,  -8.125,   2.266, 912
   74001,    -9041,     1143,   -25493,     7275,   -87.6,   -33.9,   -370,    122,     44, -1770,   2957,   -490,  -7.927,   1.862, 912
   75001,    -9123,     1166,   -25395,     7373,   -96.0,   -34.1,   -481,    111,     62,  -563,   2259,   -712,  -7.825,   2.187, 912
   76000,    -9191,     1189,   -25296,     7472,   -70.3,   -34.7,   -461,    102,     43, -1328,  -6099,    199,  -6.538,   2.192, 912
   77000,    -9269,     1226,   -25198,     7570,  -111.8,   -34.8,   -496,     97,     43, -3543,   2479,   -621,  -7.478,   3.593, 912
   78001,    -9352,     1261,   -25100,     7668,   -46.3,   -36.9,   -470,     86,     40,  6208,    374,  -2000,  -7.906,   3.351, 912
   79001,    -9424,     1305,   -25001,     7767,  -107.4,   -34.5,   -353,     85,     15, -6050,  -2568,    930,  -6.982,   4.161, 912
   80000,    -9505,     1340,   -24903,     7865,   -48.1,    -6.2,   -422,     81,     24, 10933,   3924,   -636,  -7.729,   3.358, 912
   81001,    -9589,     1374,   -24805,     7963,   -90.4,   -24.3,   -385,     80,     37,-13913,  -7064,   1472,  -8.031,   3.302, 912
   82001,    -9663,     1405,   -24707,     8061,   -64.8,   -16.0,   -422,     67,     32,  -635,   2778,   -627,  -7.075,   2.951, 912
   83000,    -9742,     1439,   -24608,     8160,   -29.6,    -9.5,   -399,     59,     27,  6641,  -5862,    625,  -7.593,   3.302, 912
   84000,    -9810,     1474,   -24510,     8258,   -95.4,   -14.9,   -354,     54,     20, -4240,   3046,  -1119,  -6.552,   3.278, 912
   85001,    -9889,     1513,   -24412,     8356,   -79.1,   -21.3,   -411,     39,      9,  5799,    523,    168,  -7.603,   3.725, 912
   86001,    -9967,     1548,   -24313,     8455,   -77.6,   -15.7,   -277,     53,     10, -5472,  -3014,    228,  -7.461,   3.355, 912
   87000,   -10031,     1584,   -24215,     8553,   -31.1,    -8.9,   -192,     36,     12,  -393,   6882,  -1929,  -6.146,   3.502, 912
   88000,   -10102,     1616,   -24117,     8651,   -31.7,     2.2,   -388,     11,     -2, -4189,   2965,  -1305,  -6.802,   3.026, 912
   89001,   -10173,     1649,   -24018,     8750,   -83.3,     5.5,   -381,      6,      7,  3248, -11302,    757,  -6.817,   3.161, 912
   90001,   -10240,     1685,   -23920,     8848,   -33.3,     1.0,   -160,     13,     -8,  1247,    788,    648,  -6.408,   3.446, 912
   91000,   -10308,     1722,   -23822,     8946,   -42.9,    -2.4,   -111,     25,    -16, -4083,   8772,   -157,  -6.521,   3.598, 912
   92001,   -10378,     1757,   -23724,     9044,   -22.1,    -0.8,   -111,     -1,    -29, -2468,   1371,    416,  -6.719,   3.382, 912
   93001,   -10445,     1799,   -23625,     9143,   -54.5,     8.2,   -235,    -15,    -45,  7558,  -4037,   1492,  -6.400,   3.986, 912
   94000,   -10514,     1837,   -23527,     9241,    -3.2,    16.6,   -181,    -20,    -47,  2701,   -841,   -534,  -6.566,   3.666, 912
   95000,   -10580,     1867,   -23429,     9339,   -66.6,    21.4,    -40,    -25,    -56, -6137,    617,   -452,  -6.395,   2.878, 912
   96001,   -10646,     1910,   -23330,     9438,    23.6,    14.6,   -163,    -30,    -37,  8543,    779,      9,  -6.310,   4.111, 912
   97001,   -10705,     1949,   -23232,     9536,   -56.6,    10.7,    -94,    -60,    -55, -9132,  -8072,   1545,  -5.624,   3.778, 912
   98000,   -10768,     1983,   -23134,     9634,   -37.6,    29.4,    -36,    -48,    -78,  3736,   3205,  -2269,  -6.039,   3.182, 912
   99000,   -10828,     2023,   -23035,     9733,   -33.1,    24.8,    -87,    -63,    -49,  3817,   1743,    533,  -5.785,   3.839, 912
  100001,   -10888,     2059,   -22937,     9831,   -38.6,    31.8,    -78,    -79,    -65, -5845,  -5785,    811,  -5.743,   3.436, 912
  101001,   -10943,     2091,   -22839,     9929,   -14.9,    29.7,     12,    -81,    -73,  5460,   1246,   -470,  -5.283,   3.114, 912
  102000,   -11010,     2133,   -22740,    10028,    23.3,    50.7,      3,    -65,    -82,    25,   -369,   1287,  -6.424,   4.071, 912
  103001,   -11068,     2177,   -22642,    10126,   -36.5,    22.2,     13,    -88,    -83, -1441,    -44,    679,  -5.578,   4.194, 912
  104001,   -11132,     2216,   -22544,    10224,     7.1,    16.5,   -106,    -91,    -82,  3430,   -825,    492,  -6.081,   3.718, 912
  105000,   -11188,     2255,   -22446,    10322,   -10.5,    45.7,    -25,    -75,    -72,  2632,  -4583,    573,  -5.369,   3.729, 912
  106000,   -11241,     2296,   -22347,    10421,     4.0,    52.6,    -56,    -90,    -60,-10850,   1460,   -865,  -5.069,   3.960, 912
  107001,   -11296,     2337,   -22249,    10519,   -24.5,    23.4,    195,    -87,    -72,  4275,  -3190,   -147,  -5.322,   3.935, 912
  108001,   -11351,     2379,   -22151,    10617,    15.8,    38.6,     99,    -98,    -93,  4924,   6645,    333,  -5.226,   3.971, 912
  109000,   -11403,     2419,   -22052,    10716,    15.8,    31.8,     79,   -113,   -123,   958,  -5388,   1078,  -5.069,   3.861, 912
  110000,   -11456,     2460,   -21954,    10814,     2.2,    29.0,    165,   -111,   -120, -1270,   1130,   -259,  -5.006,   3.916, 912
  111001,   -11503,     2498,   -21856,    10912,   -22.0,    29.7,     63,   -109,   -109,  6476,   3534,    188,  -4.569,   3.629, 912
  112001,   -11553,     2533,   -21757,    11011,    -1.2,    35.3,     51,   -112,   -121, -3778,  -5758,    968,  -4.766,   3.405, 912
  113000,   -11605,     2574,   -21659,    11109,    13.9,    44.5,    129,   -105,   -121,  -628,   -932,    226,  -4.975,   3.881, 912
  114001,   -11654,     2627,   -21561,    11207,    15.7,    23.6,    106,   -102,   -130, -1134,   5177,   -887,  -4.744,   5.138, 912
  115001,   -11704,     2671,   -21463,    11305,   -14.0,    16.5,    174,    -97,   -129,  1742,  -1096,   1139,  -4.768,   4.191, 912
  116000,   -11753,     2717,   -21364,    11404,    17.9,    17.8,    113,    -98,   -126,  3656,   2823,   -522,  -4.701,   4.421, 912
  117000,   -11803,     2758,   -21266,    11502,     0.2,    23.3,    109,    -86,   -106,  -109,  -3767,    647,  -4.795,   3.922, 912
  118001,   -11850,     2797,   -21168,    11600,    16.0,    12.6,    292,    -79,   -117, -7838,   1355,   1791,  -4.458,   3.776, 912
  119001,   -11896,     2847,   -21069,    11699,   -30.3,    20.8,    185,    -96,   -127,  3467,   6924,  -1373,  -4.480,   4.722, 912
  120000,   -11944,     2899,   -20971,    11797,    43.0,    12.7,    122,    -90,   -122,  7353,  -3284,   1249,  -4.603,   5.005, 912
  121000,   -11988,     2947,   -20873,    11895,    -8.6,     3.7,     95,    -97,   -129, -1943,  -2408,    376,  -4.169,   4.592, 912
  122001,   -12025,     2991,   -20774,    11994,     1.3,    15.5,    146,    -76,   -132, -1160,   1926,   -413,  -3.543,   4.282, 912
  123001,   -12068,     3031,   -20676,    12092,    34.6,    17.4,    125,    -86,   -154, -9438,   2563,    337,  -4.158,   3.763, 912
  124000,   -12111,     3073,   -20578,    12190,    -7.6,    18.2,    159,    -79,   -125,  7745,  -1176,   -958,  -4.088,   4.036, 912
  125000,   -12150,     3125,   -20480,    12289,    15.6,     7.8,    151,    -79,   -141,  3406,   4173,  -1537,  -3.745,   5.034, 912
  126001,   -12192,     3171,   -20381,    12387,    20.3,   -22.0,    138,    -75,   -119,  1334,   -619,    763,  -4.074,   4.381, 912
  127001,   -12234,     3216,   -20283,    12485,    -1.1,    -5.1,     88,    -79,   -110, -5717,  -2668,   1339,  -3.986,   4.372, 912
  128001,   -12274,     3250,   -20185,    12583,    19.9,     0.9,     21,    -89,   -133,  1836,  -1383,   -935,  -3.841,   3.250, 912
  129000,   -12314,     3291,   -20086,    12682,    23.4,     3.7,    185,    -74,   -111,   -16,  -2058,    -93,  -3.793,   3.880, 912
  130000,   -12351,     3340,   -19988,    12780,    27.6,   -12.8,    135,    -81,   -120, -1546,   4798,  -1041,  -3.588,   4.733, 912
  131000,   -12386,     3391,   -19890,    12878,     0.8,    -8.8,     20,    -91,   -100,  4715,    244,   -722,  -3.374,   4.864, 912
  132000,   -12423,     3433,   -19791,    12977,    -3.1,   -15.5,     65,    -65,   -100, -3120,  -3768,    790,  -3.519,   4.027, 912
  133001,   -12459,     3471,   -19693,    13075,    40.0,   -18.4,    170,    -52,    -87,  1265,   3604,    -82,  -3.482,   3.685, 912
  134001,   -12497,     3520,   -19595,    13173,    24.6,    -4.5,      5,    -52,    -74, -2086,   1260,   1164,  -3.615,   4.648, 912
  135001,   -12536,     3563,   -19496,    13272,    21.7,   -26.1,     -8,    -41,    -81, -4566,  -5884,    509,  -3.762,   4.094, 912
  136001,   -12568,     3613,   -19398,    13370,    11.1,    -8.2,     76,    -34,   -101, -4126,   4565,    988,  -3.059,   4.813, 912
  137000,   -12601,     3660,   -19300,    13468,     8.7,   -26.6,     63,    -43,    -88,  8650,   4805,   -557,  -3.106,   4.519, 912
  138000,   -12638,     3720,   -19202,    13566,    34.0,   -27.2,    162,    -34,    -70,  1633,  -3390,   -475,  -3.583,   5.796, 912
  139000,   -12669,     3759,   -19103,    13665,    42.2,   -52.4,    -27,    -38,    -73, -8438,   1453,   1330,  -2.980,   3.747, 912
  140001,   -12703,     3804,   -19005,    13763,    42.5,   -39.4,    -21,    -22,    -74,  4835,  -4954,   1711,  -3.278,   4.229, 912
  141001,   -12742,     3854,   -18907,    13861,    11.7,   -47.5,    -64,     -4,    -57,   224,   2209,    612,  -3.759,   4.845, 912
  142001,   -12771,     3914,   -18808,    13960,    29.7,   -57.1,     37,     -7,    -57, -7525,   -699,    556,  -2.778,   5.766, 912
  143001,   -12796,     3968,   -18710,    14058,     3.9,   -69.1,     20,     -3,    -45,  6520,   4757,  -1611,  -2.345,   5.180, 912
  144000,   -12823,     4012,   -18612,    14156,    25.0,   -57.3,    -25,     10,    -40,   954,   3062,  -1285,  -2.605,   4.178, 912
  145000,   -12849,     4072,   -18513,    14255,    21.3,   -64.4,    101,     20,    -27, -7195,  -6013,    235,  -2.489,   5.802, 912
  146000,   -12881,     4129,   -18415,    14353,     5.2,   -83.0,   -122,     -4,    -20,  2278,   5183,  -1368,  -3.056,   5.420, 912
  147000,   -12908,     4139,   -18317,    14451,     9.3,   -59.9,     33,     25,    -22,  9332,  -7975,  -1020,  -2.635,   0.972, 912
  148001,   -12931,     4166,   -18219,    14549,    42.3,   -30.1,     53,     40,    -14, -8280,   7153,  -1840,  -2.208,   2.621, 912
  149001,   -12951,     4205,   -18120,    14648,     8.2,   -91.8,     50,     36,    -14,-10360,  -3350,  -1297,  -1.856,   3.734, 912
  150001,   -12975,     4207,   -18022,    14746,    31.3,   -39.1,     95,     49,    -20,  9409,  -2615,  -2215,  -2.321,   0.169, 912
  151000,   -13000,     4294,   -17924,    14844,    19.0,   -91.7,    130,     44,      9,  3203,   2100,  -2455,  -2.392,   8.369, 912
  152000,   -13024,     4285,   -17825,    14943,    13.4,   -40.6,     72,     33,     31, -1334,  -1239,  -3247,  -2.295,  -0.906, 912
  153000,   -13047,     4360,   -17727,    15041,    -1.2,   -75.5,     37,     50,     34,  -416,  -2825,  -4371,  -2.257,   7.186, 912
  154000,   -13070,     4411,   -17629,    15139,    21.4,   -49.4,    233,    103,     49,   -44,  -1757,  -2859,  -2.181,   4.895, 912
  155001,   -13093,     4483,   -17530,    15238,     7.4,  -118.3,    194,     71,     65,   717,   1708,  -2395,  -2.164,   6.933, 912
  156001,   -13116,     4465,   -17432,    15336,     8.7,   -80.9,    298,     87,     41, -4234,  -1695,  -7704,  -2.201,  -1.725, 912
  157001,   -13137,     4460,   -17334,    15434,    17.2,   -51.9,    460,     96,     45,  -369,   2560,  -3294,  -2.031,  -0.498, 912
  158001,   -13157,     4521,   -17235,    15533,    25.7,   -37.0,    356,     75,     83,  4314,   3844,  -3562,  -1.921,   5.801, 912
  159000,   -13178,     4551,   -17137,    15631,   -27.5,   -40.7,    309,     63,     55,  -537,  -6251,  -2901,  -2.018,   2.952, 912
  160000,   -13198,     4542,   -17039,    15729,    47.7,   -52.5,    503,     96,     74,  3324,  -2562,  -3670,  -1.953,  -0.867, 912
  161000,   -13217,     4589,   -16941,    15827,   -25.9,   -39.2,    658,     91,     90,-11788,   5136,  -5247,  -1.762,   4.451, 912
  162001,   -13234,     4653,   -16842,    15926,    28.5,  -172.3,    451,     69,     93, 13252,   1777,  -5410,  -1.694,   6.187, 912
  163001,   -13251,     4815,   -16744,    16024,     0.6,    -3.1,    705,     96,     92,  1000,  -8337,  -1887,  -1.567,  15.515, 912
  164001,   -13271,     4805,   -16646,    16122,     2.4,  -196.6,    747,    106,     81, -6006,   9825,  -5517,  -1.978,  -0.922, 912
  165001,   -13284,     4820,   -16547,    16221,    30.5,   -38.7,    847,    124,     92,  5073,  -7893,  -3269,  -1.234,   1.396, 912
  166000,   -13304,     4910,   -16449,    16319,   -14.5,   -25.0,    950,    127,    118,-13183,   1518,  -6123,  -1.896,   8.604, 912
  167000,   -13316,     5060,   -16351,    16417,    25.3,  -127.4,    973,     93,    126, 11068,   2811,  -7238,  -1.152,  14.401, 912
  168000,   -13331,     5067,   -16252,    16516,    14.8,  -132.3,   1241,    132,    100, 13730,   1930,  -6259,  -1.424,   0.712, 912
  169000,   -13345,     5198,   -16154,    16614,   -17.9,  -118.3,   1053,    128,     98,-11165,   -737,  -6225,  -1.332,  12.563, 912
  170001,   -13357,     5307,   -16056,    16712,    20.4,   -77.7,   1375,    164,    122,  1298,  -6312,  -5507,  -1.167,  10.425, 912
  171001,   -13368,     5454,   -15958,    16810,    -8.6,  -169.2,   1340,    132,    114, -5215,   7742,  -5754,  -1.096,  14.059, 912
  172001,   -13381,     5495,   -15859,    16909,    38.0,  -104.3,   1497,    163,    137,  6195,  -8224,  -6935,  -1.215,   3.904, 912
  173000,   -13388,     5549,   -15761,    17007,   -16.7,  -142.7,   1525,    129,    129,-12322,   2866,  -6166,  -0.698,   5.252, 912
  174000,   -13400,     5599,   -15663,    17105,    -0.8,   -18.0,   1725,    176,    111, 21682,  -5208,  -7755,  -1.173,   4.801, 912
  175000,   -13406,     5569,   -15564,    17204,   -22.7,   -76.4,   1564,    113,    140,-18648,   2159,  -5157,  -0.531,  -2.894, 912
  176000,   -13417,     5651,   -15466,    17302,    -5.5,     7.3,   1825,    143,    163, 15328,  -6999,  -5628,  -1.015,   7.831, 912
  177001,   -13424,     5719,   -15368,    17400,   -23.0,  -143.9,   1720,    110,    217,  1095,   1765,  -3821,  -0.716,   6.546, 912
  178001,   -13432,     5668,   -15269,    17499,    15.2,   -40.4,   1996,    122,    199, -1809,  -2724,  -4985,  -0.798,  -4.875, 912
  179001,   -13440,     5681,   -15171,    17597,   -20.4,   -27.7,   1987,    122,    213,  4201,   5297,  -6177,  -0.731,   1.252, 912
  180001,   -13447,     5759,   -15073,    17695,    -6.3,   -58.5,   2190,    105,    230,  3900,  -5934,  -6797,  -0.643,   7.473, 912
  181000,   -13451,     5758,   -14974,    17794,   -32.6,   -80.6,   2126,    134,    204,  1837,   3838,  -4054,  -0.428,  -0.171, 912
  182000,   -13457,     5832,   -14876,    17892,    -3.2,   -72.5,   2183,    120,    230,  -358,  -4001,  -5668,  -0.527,   7.179, 912
  183000,   -13470,     5878,   -14778,    17990,   -39.0,  -168.7,   2461,    101,    220, -7843,  -6279,  -5709,  -1.249,   4.376, 912
  184001,   -13477,     5858,   -14680,    18088,   -32.3,   -57.1,   2425,     78,    248, 20770,   8830,  -7683,  -0.683,  -1.901, 912
  185001,   -13478,     5937,   -14581,    18187,   -75.8,  -119.6,   2621,     93,    262,-16368,  -3103,  -5333,  -0.119,   7.580, 912
  186001,   -13485,     5999,   -14483,    18285,   -55.7,  -186.0,   2713,     79,    221,  5682,   2279, -11900,  -0.692,   5.903, 912
  187001,   -13485,     6061,   -14385,    18383,   -41.2,   -56.8,   2723,     74,    206,-12568,   4265,  -5164,   0.011,   5.940, 912
  188000,   -13482,     6168,   -14286,    18482,   -85.4,  -237.0,   2704,    -13,    242,  2718,  -7453,  -9592,   0.340,  10.266, 912
  189000,   -13488,     6332,   -14188,    18580,   -35.7,  -161.8,   3123,     11,    267, 23915,  -3035, -14023,  -0.634,  15.696, 912
  190000,   -13500,     6376,   -14090,    18678,   -58.2,  -159.9,   3233,     -4,    243,-23552,   8531, -14308,  -1.099,   4.212, 912
  191000,   -13507,     6490,   -13991,    18777,  -126.7,  -148.4,   3059,    -24,    253, -3617,    214, -11688,  -0.654,  10.976, 912
  192001,   -13522,     6623,   -13893,    18875,   -68.5,  -125.8,   3119,   -100,    284, 15867,  -7223, -16191,  -1.466,  12.791, 912
  193001,   -13523,     6636,   -13795,    18973,  -110.3,  -169.7,   3050,   -128,    234, -2158,   3459, -11149,  -0.067,   1.163, 912
  194001,   -13505,     6606,   -13697,    19071,  -142.1,  -144.7,   3177,    -93,    281,  6483,   1716, -13883,   1.646,  -2.850, 912
  195000,   -13500,     6678,   -13598,    19170,   -88.6,  -171.5,   3156,   -118,    262, -8480,   -330, -10874,   0.546,   6.924, 912
  196000,   -13504,     6824,   -13500,    19268,   -61.9,  -249.0,   3084,   -127,    324, 12974,  -1812,  -9413,  -0.434,  14.021, 912
