"V-rep data recorded 05/05/17 08:47:58 "
"% Right Stride Frequency   = 0"
"% Left Stride Frequency    = 0"
"% Phase (Fractional)   = 0"
"% velroach+telem Vrep sim"
"Motor Gains = [ 1.000,  1.000,  1.000,0,0,  1.000,  1.000,  1.000,0,0]"
"% Columns: "
"% time | LPos | RPos | LRef | RRef | LPWM | RPWM | GyroX | GyroY | GyroZ | AX | AY | AZ | LEMF | REMF | BAT "
  760000,    23786,    -9824,   -23592,     9176,  -132.1,   -31.7,   -780,  -1466,   -498, -2967,    342,  -7314,   8.899,   9.450, 912
  770000,    24720,    -8568,   -22609,    10159,  -150.8,  -105.8,   -631,   -662,   -511, -1744,   -571,  -7600,   8.957,  12.050, 912
  780000,    25609,    -8086,   -21626,    11142,  -156.0,  -156.6,   -667,    107,   -636, -1483,   -179,  -5445,   8.523,   4.615, 912
  790001,    26549,    -7156,   -20643,    12125,  -133.5,  -173.3,   -438,    680,   -721, -1901,   1609,  -5108,   9.008,   8.923, 912
  800001,    27480,    -6196,   -19660,    13108,  -105.0,  -154.7,   -328,   1212,   -789, -1788,   1913,  -6081,   8.928,   9.200, 912
  810001,    28434,    -5120,   -18677,    14091,   -76.5,  -114.3,   -293,   1488,   -800, -2233,    124,  -5224,   9.146,  10.316, 912
  820000,    29412,    -3941,   -17694,    15074,   -69.4,   -50.7,   -543,   1368,   -769, -1658,    996,  -6446,   9.376,  11.299, 912
  830000,    30355,    -3014,   -16711,    16057,   -42.3,    24.4,   -651,   1202,   -615,  -799,   2127,  -7864,   9.039,   8.895, 912
  840000,    31288,    -2140,   -15728,    17040,    16.9,   -25.7,   -574,   1040,   -438,  -776,    200,  -5649,   8.949,   8.373, 912
  850001,    32207,    -1124,   -14745,    18023,     8.0,  -107.5,   -133,    984,   -279,   888,    702,  -5946,   8.808,   9.745, 912
  860001,   -32368,     -175,   -13762,    19006,     5.1,  -104.6,    769,    848,   -253,  1746,    681,  -4379,   9.219,   9.100, 912
  870001,   -31420,      868,   -12779,    19989,     1.3,  -138.9,   1837,    702,   -393,  -420,   -914,  -5981,   9.087,   9.999, 912
  880000,   -30495,     1825,   -11796,    20972,    -6.9,   -78.8,   2298,    522,   -596,  -669,   -938,  -5672,   8.869,   9.170, 912
  890000,   -29525,     2846,   -10813,    21955,    -5.3,   -29.3,   2292,    379,   -659,  -791,    531,  -5533,   9.297,   9.794, 912
  900000,   -28560,     3872,    -9830,    22938,    -5.1,    48.7,   2010,    249,   -599,  -125,    209,  -3169,   9.251,   9.835, 912
  910001,   -27615,     4903,    -8847,    23921,   -18.0,    81.0,   1750,    151,   -510,   844,    552,  -2190,   9.065,   9.880, 912
  920001,   -26639,     5908,    -7864,    24904,   -14.4,    25.2,   1741,     74,   -453,   894,    581,   -482,   9.350,   9.641, 912
  930001,   -25679,     6992,    -6881,    25887,   -10.5,   -27.9,   1908,    -89,   -469,   315,   -153,    546,   9.203,  10.390, 912
  940000,   -24709,     7954,    -5898,    26870,     0.1,   -41.3,   2185,   -177,   -481,   221,     46,    100,   9.300,   9.223, 912
  950000,   -23711,     8884,    -4915,    27853,    17.1,   -52.1,   2269,   -173,   -473,   166,   -249,   -442,   9.572,   8.914, 912
  960000,   -22751,     9894,    -3932,    28836,    30.5,   -38.7,   2210,    -91,   -465,   184,   -372,  -1063,   9.199,   9.682, 912
  970001,   -21797,    10933,    -2949,    29819,    11.3,    -2.5,   2186,    -66,   -422,  -215,   -209,    -83,   9.154,   9.962, 912
  980001,   -20824,    11942,    -1966,    30802,    -7.7,    27.0,   2252,   -125,   -364,  -340,    -98,   -420,   9.321,   9.678, 912
  990001,   -19860,    12920,     -983,    31785,   -49.6,    20.8,   2339,   -225,   -319,  -293,   -143,   -387,   9.243,   9.374, 912
 1000000,   -18878,    13803,        1,   -32768,   -70.0,    -6.2,   2082,   -276,   -281,  -239,    -22,    110,   9.421,   8.466, 912
 1010000,   -17915,    14816,      984,   -31784,   -87.7,   -29.1,   1187,   -311,   -226,  -320,   -117,    644,   9.231,   9.709, 912
 1020000,   -16978,    15821,     1967,   -30801,   -94.4,   -27.2,    121,   -302,   -162,    12,    362,   -463,   8.983,   9.644, 912
 1030000,   -16044,    16735,     2950,   -29818,  -121.9,   -20.7,   -976,   -279,    -83,  -418,    472,  -1965,   8.950,   8.757, 912
 1040000,   -15078,    17654,     3933,   -28835,  -134.0,   -21.7,  -2186,   -302,    -15,  -857,    622,  -1737,   9.266,   8.817, 912
 1050000,   -14197,    18659,     4916,   -27852,  -128.6,   -27.3,  -3136,   -413,     79, -1013,    132,  -1757,   8.448,   9.635, 912
 1060000,   -13251,    19616,     5899,   -26869,  -102.1,   -21.1,  -3883,   -580,    166, -1893,   -565,  -1864,   9.063,   9.169, 912
 1070001,   -12239,    20651,     6882,   -25886,   -23.2,  -125.6,  -4352,   -752,    257, -2486,   -939,  -2677,   9.709,   9.926, 912
 1080001,   -11226,    21659,     7865,   -24903,    50.0,  -314.1,  -3452,  -1009,    304, -1950,  -1319,  -2472,   9.705,   9.663, 912
 1090001,   -10224,    22532,     8848,   -23920,   106.6,  -350.0,   -493,  -1019,    267, -2023,   -314,  -8184,   9.612,   8.366, 912
 1100001,    -9215,    23240,     9831,   -22937,    21.5,  -296.7,   2509,   -525,    254, -2979,  -1394, -25195,   9.673,   6.795, 912
 1110001,    -8129,    24165,    10814,   -21954,  -168.4,  -211.4,   3827,    132,    202, -2736,  -1600, -25771,  10.416,   8.861, 912
 1120001,    -7148,    25203,    11797,   -20971,  -264.9,   -90.0,   2825,    744,    286, -1629,   1091, -16636,   9.396,   9.958, 912
 1130000,    -6216,    26219,    12780,   -19988,  -412.3,    -9.6,    751,    956,    403,  -478,   1782,  -4330,   8.940,   9.743, 912
 1140000,    -5281,    27376,    13763,   -19005,  -413.6,   -22.2,   -727,    948,    571,   758,   3090,   2570,   8.967,  11.092, 912
 1150000,    -4242,    28427,    14746,   -18022,  -441.2,   -67.8,  -1412,    663,    618,  -109,    369,  -1066,   9.959,  10.073, 912
 1160000,    -3295,    29387,    15729,   -17039,  -375.4,   -81.9,  -1412,    226,    595, -1175,   -197,  -6590,   9.083,   9.206, 912
 1170000,    -2329,    30376,    16712,   -16056,  -294.5,  -140.2,  -1120,   -185,    568, -1106,  -1632,  -8888,   9.258,   9.479, 912
 1180000,    -1377,    31163,    17695,   -15073,  -228.7,  -170.9,   -847,   -505,    493,  -330,  -2674,  -8465,   9.129,   7.549, 912
 1190001,     -431,    32214,    18678,   -14090,  -158.7,  -183.3,   -882,   -525,    495,   688,   -976,  -6694,   9.065,  10.077, 912
 1200001,      546,   -32348,    19661,   -13107,  -134.2,   -96.6,  -1091,   -299,    500,  1128,  -1410,  -2585,   9.369,   9.337, 912
 1210001,     1518,   -31200,    20644,   -12124,   -89.5,     0.8,  -1318,    114,    575,  2344,   -286,  -1145,   9.322,  11.003, 912
 1220001,     2524,   -30089,    21627,   -11141,   -25.8,   128.1,  -1479,    407,    623,  2246,   -426,   -310,   9.639,  10.652, 912
 1230001,     3511,   -29057,    22610,   -10158,   -19.9,   111.5,  -1660,    488,    646,  1667,    217,  -1307,   9.464,   9.896, 912
 1240001,     4479,   -28111,    23593,    -9175,   -29.1,    56.3,  -1807,    503,    641,  -543,    816,   -429,   9.282,   9.067, 912
 1250000,     5487,   -27134,    24577,    -8191,    32.4,    -1.7,  -1992,    498,    619,  -949,    603,   -553,   9.662,   9.365, 912
 1260000,     6461,   -26153,    25560,    -7208,    60.7,   -70.5,  -2014,    395,    592,  -722,    112,     40,   9.342,   9.405, 912
 1270000,     7450,   -25248,    26543,    -6225,    57.5,   -42.6,  -1936,    271,    593,  -176,    663,    -84,   9.477,   8.676, 912
 1280000,     8430,   -24253,    27526,    -5242,    51.2,   -16.4,  -1657,    106,    550,   739,    323,    145,   9.394,   9.540, 912
 1290000,     9425,   -23249,    28509,    -4259,     4.6,    13.2,  -1487,     36,    452,   636,   -433,  -1200,   9.543,   9.631, 912
 1300000,    10400,   -22253,    29492,    -3276,   -18.8,    33.4,  -1632,     78,    390,    55,   -123,  -1087,   9.348,   9.548, 912
 1310000,    11390,   -21289,    30475,    -2293,   -45.9,    33.4,  -1701,     53,    400,  -529,   -323,   1448,   9.490,   9.244, 912
 1320001,    12380,   -20264,    31458,    -1310,   -46.1,     5.0,  -1580,    -46,    461,  -215,    174,    550,   9.496,   9.822, 912
 1330001,    13352,   -18962,    32441,     -327,   -29.9,    -8.6,  -1405,     -2,    507,  -133,    552,  -1155,   9.315,  12.486, 912
 1340001,    14330,   -18015,   -32112,      656,   -16.9,    -3.5,  -1087,    190,    534,    98,    403,  -1492,   9.374,   9.081, 912
 1350001,    15309,   -17000,   -31129,     1639,   -13.4,   -41.3,   -320,    268,    445,   608,    180,  -2761,   9.392,   9.730, 912
 1360001,    16289,   -16212,   -30146,     2622,   -15.5,   -48.5,    354,    246,    324,   -55,    250,  -5492,   9.398,   7.552, 912
 1370001,    17273,   -15220,   -29163,     3605,   -16.9,   -71.7,   1020,    195,    177,  -436,     63,  -5622,   9.426,   9.506, 912
 1380000,    18251,   -14403,   -28180,     4588,    -6.1,   -66.2,   1635,    158,     17,  -882,    215,  -4654,   9.381,   7.833, 912
